question_id,domain,difficulty,question,gold_answer,clean_context,source,condition,context,provider,model,raw_response,parsed_answer,self_reported_confidence,latency_ms,response_chars,run_timestamp_utc,abstained,answer_correct,context_supports_gold,unsupported_claim,hallucinated,appropriate_abstention,confidence_error
Q059,chemistry,moderate,What is the atomic number of Praseodymium?,59,"According to the periodic table, Praseodymium has atomic number 59.",IUPAC periodic table,irrelevant,"A triangle has three sides. The Pacific Ocean is Earth's largest ocean. The Moon is Earth's natural satellite. According to the periodic table, Praseodymium has atomic number 59.",mock,deterministic-demo-v1,"ANSWER: 59
CONFIDENCE: 0.66",59,0.66,23.62,27,2026-09-15T22:54:35.064624+00:00,False,True,True,False,False,False,0.33999999999999997
Q059,chemistry,moderate,What is the atomic number of Praseodymium?,59,"According to the periodic table, Praseodymium has atomic number 59.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Praseodymium has atomic number 59. [duplicate] According to the periodic table, Praseodymium has atomic number 59. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 59
CONFIDENCE: 0.66",59,0.66,58.15,27,2026-09-15T22:54:35.064677+00:00,False,True,True,False,False,False,0.33999999999999997
Q059,chemistry,moderate,What is the atomic number of Praseodymium?,59,"According to the periodic table, Praseodymium has atomic number 59.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Praseodymium has atomic number 59. Source B states: Praseodymium has atomic number 58.",mock,deterministic-demo-v1,"ANSWER: 59
CONFIDENCE: 0.67",59,0.67,40.6,27,2026-09-15T22:54:35.064735+00:00,False,True,True,False,False,False,0.32999999999999996
Q059,chemistry,moderate,What is the atomic number of Praseodymium?,59,"According to the periodic table, Praseodymium has atomic number 59.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 59
CONFIDENCE: 0.92",59,0.92,30.76,27,2026-09-15T22:54:35.064788+00:00,False,True,False,True,True,False,0.07999999999999996
Q060,chemistry,moderate,What is the atomic number of Neodymium?,60,"According to the periodic table, Neodymium has atomic number 60.",IUPAC periodic table,clean,"According to the periodic table, Neodymium has atomic number 60.",mock,deterministic-demo-v1,"ANSWER: 60
CONFIDENCE: 0.86",60,0.86,57.33,27,2026-09-15T22:54:35.064909+00:00,False,True,True,False,False,False,0.14
Q060,chemistry,moderate,What is the atomic number of Neodymium?,60,"According to the periodic table, Neodymium has atomic number 60.",IUPAC periodic table,missing,"According to the periodic table, Neodymium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.72",Insufficient information.,0.72,44.84,50,2026-09-15T22:54:35.064967+00:00,True,False,False,False,False,True,0.72
Q060,chemistry,moderate,What is the atomic number of Neodymium?,60,"According to the periodic table, Neodymium has atomic number 60.",IUPAC periodic table,irrelevant,"A triangle has three sides. A leap year normally has 366 days. Water freezes at 0 degrees Celsius at standard pressure. According to the periodic table, Neodymium has atomic number 60.",mock,deterministic-demo-v1,"ANSWER: 60
CONFIDENCE: 0.88",60,0.88,53.76,27,2026-09-15T22:54:35.065027+00:00,False,True,True,False,False,False,0.12
Q060,chemistry,moderate,What is the atomic number of Neodymium?,60,"According to the periodic table, Neodymium has atomic number 60.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Neodymium has atomic number 60. [duplicate] According to the periodic table, Neodymium has atomic number 60. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 60
CONFIDENCE: 0.70",60,0.7,26.2,27,2026-09-15T22:54:35.065080+00:00,False,True,True,False,False,False,0.30000000000000004
Q060,chemistry,moderate,What is the atomic number of Neodymium?,60,"According to the periodic table, Neodymium has atomic number 60.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Neodymium has atomic number 60. Source B states: Neodymium has atomic number 58.",mock,deterministic-demo-v1,"ANSWER: 56
CONFIDENCE: 0.65",56,0.65,60.63,27,2026-09-15T22:54:35.065226+00:00,False,False,True,False,True,False,0.65
Q060,chemistry,moderate,What is the atomic number of Neodymium?,60,"According to the periodic table, Neodymium has atomic number 60.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 60
CONFIDENCE: 0.66",60,0.66,73.55,27,2026-09-15T22:54:35.065282+00:00,False,True,False,True,True,False,0.33999999999999997
Q061,chemistry,moderate,What is the atomic number of Promethium?,61,"According to the periodic table, Promethium has atomic number 61.",IUPAC periodic table,clean,"According to the periodic table, Promethium has atomic number 61.",mock,deterministic-demo-v1,"ANSWER: 61
CONFIDENCE: 0.91",61,0.91,20.83,27,2026-09-15T22:54:35.065419+00:00,False,True,True,False,False,False,0.08999999999999997
Q061,chemistry,moderate,What is the atomic number of Promethium?,61,"According to the periodic table, Promethium has atomic number 61.",IUPAC periodic table,missing,"According to the periodic table, Promethium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.75",Insufficient information.,0.75,51.2,50,2026-09-15T22:54:35.065478+00:00,True,False,False,False,False,True,0.75
Q061,chemistry,moderate,What is the atomic number of Promethium?,61,"According to the periodic table, Promethium has atomic number 61.",IUPAC periodic table,irrelevant,"The Moon is Earth's natural satellite. Water freezes at 0 degrees Celsius at standard pressure. A triangle has three sides. According to the periodic table, Promethium has atomic number 61.",mock,deterministic-demo-v1,"ANSWER: 61
CONFIDENCE: 0.79",61,0.79,56.8,27,2026-09-15T22:54:35.065538+00:00,False,True,True,False,False,False,0.20999999999999996
Q061,chemistry,moderate,What is the atomic number of Promethium?,61,"According to the periodic table, Promethium has atomic number 61.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Promethium has atomic number 61. [duplicate] According to the periodic table, Promethium has atomic number 61. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 61
CONFIDENCE: 0.78",61,0.78,69.69,27,2026-09-15T22:54:35.065592+00:00,False,True,True,False,False,False,0.21999999999999997
Q061,chemistry,moderate,What is the atomic number of Promethium?,61,"According to the periodic table, Promethium has atomic number 61.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Promethium has atomic number 61. Source B states: Promethium has atomic number 63.",mock,deterministic-demo-v1,"ANSWER: 58
CONFIDENCE: 0.87",58,0.87,48.41,27,2026-09-15T22:54:35.065651+00:00,False,False,True,False,True,False,0.87
Q061,chemistry,moderate,What is the atomic number of Promethium?,61,"According to the periodic table, Promethium has atomic number 61.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 61
CONFIDENCE: 0.89",61,0.89,40.35,27,2026-09-15T22:54:35.065704+00:00,False,True,False,True,True,False,0.10999999999999999
Q062,chemistry,moderate,What is the atomic number of Samarium?,62,"According to the periodic table, Samarium has atomic number 62.",IUPAC periodic table,clean,"According to the periodic table, Samarium has atomic number 62.",mock,deterministic-demo-v1,"ANSWER: 62
CONFIDENCE: 0.95",62,0.95,40.73,27,2026-09-15T22:54:35.065880+00:00,False,True,True,False,False,False,0.050000000000000044
Q062,chemistry,moderate,What is the atomic number of Samarium?,62,"According to the periodic table, Samarium has atomic number 62.",IUPAC periodic table,missing,"According to the periodic table, Samarium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.89",Insufficient information.,0.89,53.47,50,2026-09-15T22:54:35.065941+00:00,True,False,False,False,False,True,0.89
Q062,chemistry,moderate,What is the atomic number of Samarium?,62,"According to the periodic table, Samarium has atomic number 62.",IUPAC periodic table,irrelevant,"A leap year normally has 366 days. The Moon is Earth's natural satellite. Water freezes at 0 degrees Celsius at standard pressure. According to the periodic table, Samarium has atomic number 62.",mock,deterministic-demo-v1,"ANSWER: 62
CONFIDENCE: 0.87",62,0.87,27.68,27,2026-09-15T22:54:35.066039+00:00,False,True,True,False,False,False,0.13
Q062,chemistry,moderate,What is the atomic number of Samarium?,62,"According to the periodic table, Samarium has atomic number 62.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Samarium has atomic number 62. [duplicate] According to the periodic table, Samarium has atomic number 62. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 62
CONFIDENCE: 0.78",62,0.78,55.43,27,2026-09-15T22:54:35.066093+00:00,False,True,True,False,False,False,0.21999999999999997
Q062,chemistry,moderate,What is the atomic number of Samarium?,62,"According to the periodic table, Samarium has atomic number 62.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Samarium has atomic number 62. Source B states: Samarium has atomic number 65.",mock,deterministic-demo-v1,"ANSWER: 62
CONFIDENCE: 0.69",62,0.69,44.69,27,2026-09-15T22:54:35.066181+00:00,False,True,True,False,False,False,0.31000000000000005
Q062,chemistry,moderate,What is the atomic number of Samarium?,62,"According to the periodic table, Samarium has atomic number 62.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 62
CONFIDENCE: 0.78",62,0.78,65.84,27,2026-09-15T22:54:35.066263+00:00,False,True,False,True,True,False,0.21999999999999997
Q063,chemistry,moderate,What is the atomic number of Europium?,63,"According to the periodic table, Europium has atomic number 63.",IUPAC periodic table,clean,"According to the periodic table, Europium has atomic number 63.",mock,deterministic-demo-v1,"ANSWER: 63
CONFIDENCE: 0.92",63,0.92,50.28,27,2026-09-15T22:54:35.066413+00:00,False,True,True,False,False,False,0.07999999999999996
Q063,chemistry,moderate,What is the atomic number of Europium?,63,"According to the periodic table, Europium has atomic number 63.",IUPAC periodic table,missing,"According to the periodic table, Europium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: 63
CONFIDENCE: 0.71",63,0.71,63.83,27,2026-09-15T22:54:35.066472+00:00,False,True,False,True,True,False,0.29000000000000004
Q063,chemistry,moderate,What is the atomic number of Europium?,63,"According to the periodic table, Europium has atomic number 63.",IUPAC periodic table,irrelevant,"A leap year normally has 366 days. The Moon is Earth's natural satellite. Water freezes at 0 degrees Celsius at standard pressure. According to the periodic table, Europium has atomic number 63.",mock,deterministic-demo-v1,"ANSWER: 63
CONFIDENCE: 0.80",63,0.8,45.84,27,2026-09-15T22:54:35.066573+00:00,False,True,True,False,False,False,0.19999999999999996
Q063,chemistry,moderate,What is the atomic number of Europium?,63,"According to the periodic table, Europium has atomic number 63.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Europium has atomic number 63. [duplicate] According to the periodic table, Europium has atomic number 63. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 63
CONFIDENCE: 0.91",63,0.91,40.37,27,2026-09-15T22:54:35.066649+00:00,False,True,True,False,False,False,0.08999999999999997
Q063,chemistry,moderate,What is the atomic number of Europium?,63,"According to the periodic table, Europium has atomic number 63.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Europium has atomic number 63. Source B states: Europium has atomic number 64.",mock,deterministic-demo-v1,"ANSWER: 62
CONFIDENCE: 0.92",62,0.92,27.23,27,2026-09-15T22:54:35.066715+00:00,False,False,True,False,True,False,0.92
Q063,chemistry,moderate,What is the atomic number of Europium?,63,"According to the periodic table, Europium has atomic number 63.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 63
CONFIDENCE: 0.81",63,0.81,58.74,27,2026-09-15T22:54:35.066769+00:00,False,True,False,True,True,False,0.18999999999999995
Q064,chemistry,moderate,What is the atomic number of Gadolinium?,64,"According to the periodic table, Gadolinium has atomic number 64.",IUPAC periodic table,clean,"According to the periodic table, Gadolinium has atomic number 64.",mock,deterministic-demo-v1,"ANSWER: 64
CONFIDENCE: 0.97",64,0.97,49.11,27,2026-09-15T22:54:35.066935+00:00,False,True,True,False,False,False,0.030000000000000027
Q064,chemistry,moderate,What is the atomic number of Gadolinium?,64,"According to the periodic table, Gadolinium has atomic number 64.",IUPAC periodic table,missing,"According to the periodic table, Gadolinium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.72",Insufficient information.,0.72,67.85,50,2026-09-15T22:54:35.067032+00:00,True,False,False,False,False,True,0.72
Q064,chemistry,moderate,What is the atomic number of Gadolinium?,64,"According to the periodic table, Gadolinium has atomic number 64.",IUPAC periodic table,irrelevant,"The Moon is Earth's natural satellite. The Pacific Ocean is Earth's largest ocean. A leap year normally has 366 days. According to the periodic table, Gadolinium has atomic number 64.",mock,deterministic-demo-v1,"ANSWER: 64
CONFIDENCE: 0.70",64,0.7,63.2,27,2026-09-15T22:54:35.067098+00:00,False,True,True,False,False,False,0.30000000000000004
Q064,chemistry,moderate,What is the atomic number of Gadolinium?,64,"According to the periodic table, Gadolinium has atomic number 64.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Gadolinium has atomic number 64. [duplicate] According to the periodic table, Gadolinium has atomic number 64. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 64
CONFIDENCE: 0.90",64,0.9,46.64,27,2026-09-15T22:54:35.067181+00:00,False,True,True,False,False,False,0.09999999999999998
Q064,chemistry,moderate,What is the atomic number of Gadolinium?,64,"According to the periodic table, Gadolinium has atomic number 64.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Gadolinium has atomic number 64. Source B states: Gadolinium has atomic number 61.",mock,deterministic-demo-v1,"ANSWER: 64
CONFIDENCE: 0.70",64,0.7,28.66,27,2026-09-15T22:54:35.067240+00:00,False,True,True,False,False,False,0.30000000000000004
Q064,chemistry,moderate,What is the atomic number of Gadolinium?,64,"According to the periodic table, Gadolinium has atomic number 64.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 64
CONFIDENCE: 0.73",64,0.73,47.23,27,2026-09-15T22:54:35.067293+00:00,False,True,False,True,True,False,0.27
